OID,PID
479,1442
479,1442
479,3302
479,3302
479,2019
479,2019
480,2425
480,2425
480,2425
480,429
480,429
480,429
480,2410
481,1361
481,557
481,557
482,1474
482,1474
482,1239
482,1239
482,1239
482,1808
482,2250
482,4
482,4
482,4
483,171
483,171
483,427
483,427
483,427
484,892
484,3741
484,3741
484,3741
484,3972
484,3972
484,1243
484,1243
485,556
485,556
485,2019
485,2019
485,2019
485,2723
485,2723
485,2723
485,3563
485,3563
486,1753
486,1753
486,1753
486,2952
486,493
486,493
486,493
486,399
486,3788
486,3788
487,2829
487,2129
488,1479
488,2055
488,2055
488,2055
489,2382
489,1951
489,1951
489,2703
489,2703
489,2703
490,1832
490,354
490,2224
490,2224
490,2224
490,1808
490,1808
490,3438
491,366
491,366
491,366
491,1142
491,1142
491,1142
492,914
492,2008
492,2468
493,3014
494,1717
494,1717
494,1717
494,2536
494,3676
494,3676
494,3522
494,3522
494,3522
495,679
495,679
495,679
495,2299
495,2299
496,3436
496,3436
496,3436
496,2423
496,2423
496,2423
496,374
496,374
496,2279
496,2279
496,2279
496,3128
497,2516
497,2516
498,3052
498,3052
499,1767
500,1402
500,3176
500,97
500,97
500,97
500,828
501,2090
501,2090
501,2090
501,2183
501,2183
501,2182
501,2182
502,2920
502,3596
502,3596
503,312
503,312
503,312
503,1098
503,1098
503,3693
503,3693
503,3693
504,122
504,122
505,2703
505,2703
505,2703
505,1037
505,1037
505,1037
505,1873
505,3804
505,2289
506,3692
506,3692
506,3708
506,3708
506,2799
506,2799
506,3576
506,3576
507,337
507,337
507,337
507,2689
508,311
508,311
508,311
508,1861
508,1861
508,1861
508,2145
508,2145
509,1139
510,3716
511,2013
511,2013
512,723
512,723
512,723
512,803
512,803
512,803
513,2728
513,3783
513,3783
514,1021
514,2482
514,2482
514,2482
515,405
515,2979
515,2979
515,3484
515,3484
515,3484
516,3365
516,1036
516,1901
516,1901
516,1901
517,2252
517,2252
517,3268
517,3268
517,3268
517,2350
517,2350
517,2350
518,2450
518,2450
518,2450
518,3193
518,3193
518,3640
518,3640
518,607
518,607
518,3090
519,3982
519,3982
519,2769
519,2769
519,231
520,1288
520,1288
520,1288
520,1125
520,1125
520,1169
520,1169
521,1462
521,2815
521,2815
522,2474
522,3473
522,3473
523,2607
523,981
523,2190
523,2190
524,2861
524,330
525,1624
525,1624
526,2472
526,431
526,431
526,431
526,2609
526,2609
526,2609
526,484
526,484
526,484
526,2806
526,2806
526,2806
527,2854
527,2270
528,3567
528,3567
528,3567
528,495
528,495
528,3404
528,3404
529,1284
529,1284
529,1284
529,2308
529,2308
529,2445
530,3855
530,3855
530,2538
531,3519
531,3519
531,356
531,356
531,831
531,831
531,3713
532,1765
533,1880
533,1880
533,1880
533,2206
533,3957
533,3957
533,3957
534,2391
534,2391
534,2391
534,3340
534,3014
534,1899
534,1899
534,2247
534,2247
535,1756
535,1756
535,2549
535,3728
535,3728
535,3728
536,3390
537,2640
537,475
537,2895
537,1731
537,1731
537,3234
538,340
538,340
538,340
538,1925
538,1925
538,1925
538,1616
538,1616
538,1576
538,1576
538,1576
539,3884
540,2735
540,2735
540,1182
540,2710
540,2710
540,2710
540,909
540,909
540,2116
541,2888
541,2888
542,1500
542,2944
542,2944
542,2944
542,849
542,292
542,292
543,1347
543,1347
543,1971
543,1971
543,1971
543,1411
543,2224
543,2224
544,3684
544,3684
544,3684
544,1519
544,1519
544,2334
544,2334
544,3651
544,3651
544,3651
544,201
544,201
545,2773
545,2773
545,2773
545,3364
546,952
546,952
546,952
546,1832
546,1832
546,2187
546,2187
546,3775
546,3775
546,3645
547,2316
547,2316
547,1162
547,2677
547,2677
547,2677
547,2405
548,2523
548,3496
548,3496
548,3496
548,1488
548,1488
548,1488
548,613
548,613
548,780
548,780
548,780
549,515
549,515
549,1948
549,2809
549,2809
549,2809
550,2494
550,2494
551,2772
551,2772
551,3887
551,3887
551,1951
551,596
551,596
552,2295
552,2295
552,2295
553,3930
553,3930
553,2495
553,553
553,1498
553,1498
554,1125
554,1125
554,3697
554,3697
554,77
554,77
555,2914
555,2914
555,2627
555,2627
556,3043
557,3266
557,3266
557,3266
557,3871
557,3871
557,3871
557,1145
558,3706
558,3706
558,3706
558,1072
558,1072
558,2879
558,2879
559,3059
559,3059
559,3780
559,1803
559,1803
559,2527
559,2527
560,727
560,727
560,727
560,1334
560,1334
560,819
560,819
560,819
560,2230
560,2230
560,2230
560,2542
561,3720
561,3924
561,2244
561,2244
561,1898
561,1898
561,1898
561,3746
561,3746
562,2386
562,2386
562,2478
562,2478
562,2478
563,579
563,1489
563,1489
563,879
564,1994
564,1994
564,1994
564,2956
564,2956
564,2956
564,2272
564,1185
564,1185
564,1185
565,3702
565,3702
566,3360
566,3360
566,3850
566,3850
566,3850
566,3760
567,332
567,332
567,2787
567,2787
567,1992
567,1524
567,1524
567,1524
568,94
568,603
568,603
568,603
568,1356
568,1356
568,1356
568,949
568,949
569,3279
569,3279
569,3279
570,1933
570,1933
571,371
571,371
571,3532
571,3532
571,3532
571,2188
571,2188
571,2188
572,2124
572,2124
572,2124
572,3391
572,3391
572,635
572,635
572,499
572,499
572,360
573,1607
573,1607
573,1607
573,2430
573,2593
574,2747
574,2747
574,2747
574,3835
574,3835
574,1892
574,159
574,159
574,159
575,3879
575,2670
575,2670
575,3700
575,678
576,3057
576,3414
576,3414
576,3414
576,3714
576,3714
576,2046
577,107
577,1240
577,1129
577,1129
577,859
578,510
578,510
578,510
578,1265
578,1009
578,1009
578,1009
579,3892
579,3892
579,3892
579,3030
579,3030
580,1268
580,1268
580,1268
580,793
580,793
580,2392
580,2392
580,2392
580,784
581,3661
581,3661
581,3661
582,3980
582,3655
582,3655
582,3655
582,885
582,3619
582,3619
583,2772
583,2772
583,2772
583,2345
583,2345
583,2345
583,3585
583,3585
583,3585
583,2423
584,3832
584,3832
584,3832
584,106
584,106
584,106
584,1734
584,1734
584,3776
584,3776
585,3147
585,709
585,274
586,654
586,359
586,1053
587,2488
587,1707
587,1707
587,1707
588,413
588,3411
588,3411
588,902
588,902
588,902
589,55
589,55
589,985
589,985
589,985
589,2313
589,2313
589,1187
590,1873
590,1873
590,3452
590,3452
590,3452
590,2282
590,2237
590,2237
590,2539
591,3836
591,1225
591,835
591,475
591,475
591,475
592,2376
592,2376
592,3603
592,3603
592,3603
592,113
592,113
592,113
592,1241
592,494
593,2921
593,2921
593,2921
593,1975
593,1975
593,1975
594,742
594,742
594,2599
594,2599
594,2599
594,1884
594,2501
595,1343
595,3376
595,1052
595,1052
595,1052
595,2998
595,2448
595,2448
596,2210
596,1016
596,1016
596,406
597,2538
597,2538
597,2538
597,1042
597,1042
597,1042
598,3375
598,379
598,379
598,379
598,1407
598,1407
598,292
599,3871
599,3871
599,3871
599,2903
599,1776
599,1776
599,2709
599,2709
599,2709
599,2329
599,2329
599,2329
600,272
601,416
601,3422
601,600
601,600
601,600
602,3508
602,3508
602,3508
602,1713
602,1713
602,3562
602,3562
602,3562
603,3125
603,3125
603,3468
603,3468
603,3468
604,1341
605,2052
605,2052
605,2052
605,3246
605,3246
605,3246
605,1998
606,2174
606,2174
606,2174
606,2919
606,2919
606,2919
606,1613
606,3915
606,3915
607,724
607,724
607,3768
607,3768
607,3768
607,875
607,875
607,875
607,2961
607,2961
608,2394
608,2394
608,2394
608,2120
608,2120
608,1208
608,1208
608,3409
608,3409
608,3072
609,1273
609,948
609,948
609,416
609,416
609,416
610,2300
610,2300
610,479
611,3895
611,3895
611,3895
611,1534
611,1772
611,3546
611,3546
611,3546
612,3110
612,3110
612,3110
613,1584
613,1584
613,729
613,729
614,3928
614,2203
614,2203
615,2830
616,1769
616,1769
616,1983
616,1983
616,1330
616,2918
616,2918
616,2918
617,3887
617,3887
617,3887
617,2507
617,2507
617,2573
618,3300
618,3300
618,2625
618,2625
618,3396
619,72
619,340
619,340
619,3470
619,3470
619,3470
620,704
620,379
621,3185
621,3185
621,3564
621,3564
621,1918
621,2106
622,948
622,948
622,948
622,1243
622,74
622,74
622,2504
622,1560
622,1560
623,52
623,52
623,58
623,3086
623,291
623,291
624,3466
624,3466
624,2522
624,311
624,311
624,3798
624,55
624,55
625,596
625,3375
625,3375
626,1076
626,1076
627,165
627,165
627,165
627,3284
627,3284
627,3284
628,1000
628,1000
628,1000
628,3308
628,3174
629,3731
629,3731
630,3644
631,3693
631,3693
631,3693
631,1155
631,1155
631,2607
631,2607
631,2607
632,2889
632,2889
632,43
632,43
633,1696
633,3200
634,2290
634,2290
634,1660
634,1660
634,1660
634,332
634,332
634,332
634,209
634,1542
635,3201
635,3201
635,711
635,3607
635,3607
635,3607
636,3518
636,3518
636,758
636,2121
636,2121
636,2442
636,2442
636,549
636,549
637,3005
637,3005
637,3005
637,3262
637,2465
637,2465
637,2465
637,3098
637,3098
638,1825
638,1825
638,1825
639,2227
639,2227
639,969
639,3808
639,3808
640,2961
640,2961
640,3440
640,3440
640,792
640,1939
640,1939
640,1939
641,3871
641,3023
641,3023
641,3023
641,3839
641,3839
641,376
641,376
641,376
642,150
642,431
642,269
642,269
642,269
643,3235
643,3235
643,3294
643,671
643,671
643,1598
643,1598
643,1598
644,2064
644,2064
644,2064
645,163
645,163
645,163
646,273
647,2100
647,2100
647,1688
647,1688
647,1688
647,2214
647,2214
647,1366
647,1366
648,567
648,567
648,567
649,3441
649,3441
649,719
649,719
649,719
650,187
650,187
650,187
651,117
651,117
651,3093
651,3093
651,3093
652,2838
652,435
652,435
652,435
652,679
652,3688
652,2637
652,2637
652,2637
653,348
653,1190
654,2733
654,3577
654,3427
654,3427
654,3427
655,3719
655,3719
655,3719
655,3728
655,3728
656,2042
656,2042
656,784
656,784
656,784
656,1457
656,1457
656,1457
656,579
656,3222
656,3222
656,3222
657,1734
657,2833
657,2833
657,2833
658,223
658,223
658,3151
658,3151
658,3151
658,3197
658,3197
658,3048
658,3048
658,1462
659,1529
659,1529
659,1844
659,979
659,979
659,3105
660,3397
660,3397
660,3788
660,3788
660,3818
660,3818
660,2179
660,2179
660,3542
661,180
661,180
661,180
662,3970
662,3970
662,1218
662,1218
662,1218
662,2863
662,2863
662,2296
663,3663
663,3663
663,2861
664,3866
664,3866
664,3866
664,3330
664,3330
664,1888
664,1888
664,1395
664,1395
665,1629
665,1629
665,1629
665,3907
665,3907
665,3907
665,2962
665,2962
665,2962
665,1605
665,1605
666,473
667,1460
667,1460
667,1460
667,2516
667,375
667,375
667,375
667,908
667,908
668,1540
668,1540
668,1334
668,1334
668,1334
669,1545
669,1545
669,1529
669,1529
669,2123
669,2123
669,2123
670,2261
670,2261
670,3107
670,3107
670,431
670,2439
670,2439
670,2439
671,3959
671,3959
672,198
672,198
672,198
673,1649
673,1649
673,1649
673,1982
674,3671
674,1810
674,1810
674,1810
674,2501
674,2501
674,1330
675,3022
675,3022
675,3022
675,1890
676,2071
676,2071
676,2521
676,3746
676,3746
676,3096
676,3096
676,3096
676,3241
677,1537
677,1537
677,1537
677,2320
677,3255
677,3255
677,327
677,3961
677,3961
678,3360
678,2306
678,2306
678,2948
678,2948
678,1978
678,1978
678,1978
678,3480
678,3480
678,3480
679,2010
679,2913
679,2913
679,2913
679,1371
679,2818
680,677
680,3804
681,854
681,1050
681,1050
681,1050
682,1192
682,1192
682,2005
682,2005
682,1068
682,1068
682,1068
683,3483
683,3483
683,3483
683,2215
683,2215
683,3178
683,3178
683,1985
683,1985
683,638
683,638
683,638
684,716
684,716
685,2236
685,2236
685,3562
685,3562
685,3562
686,178
686,178
686,178
686,1018
686,1018
686,2299
686,2299
686,2299
687,3534
687,3534
687,1218
687,1218
687,1218
688,430
689,1069
689,632
689,632
689,180
689,3856
689,3856
689,3856
689,1873
690,1461
690,1461
690,1973
690,1973
690,934
690,3955
690,3955
691,1952
691,1952
691,1952
691,3498
691,3498
691,1680
691,1680
691,1680
691,2325
692,3408
692,3564
692,3639
693,943
693,943
693,943
693,2456
693,2456
693,2456
694,3583
695,3801
695,3100
695,3100
695,3100
696,935
696,935
697,1406
697,2457
697,2457
697,3545
697,3545
697,3545
698,2793
698,2793
698,2793
698,8
698,2893
698,2893
698,2893
698,3310
698,3602
699,1763
699,1763
699,3192
699,3192
699,2522
699,1920
700,1974
700,1974
700,1974
701,2924
701,2924
701,2924
701,3704
701,3576
701,3576
701,3576
702,2994
702,2994
702,2994
702,906
702,507
703,3884
703,3884
703,2548
703,2548
703,2548
703,2852
703,2852
704,399
704,399
704,399
705,3279
705,3279
705,3527
705,979
705,979
705,979
705,2886
705,2886
705,2886
706,3046
706,3046
706,117
707,2519
707,2519
707,2519
707,1478
707,3447
707,3447
707,3384
708,3215
708,3215
708,3215
708,1657
708,1657
708,1657
709,2950
709,2950
709,2950
709,1949
709,1949
709,1949
709,3532
710,1943
710,1943
710,2226
710,2226
710,1168
710,1168
711,558
711,558
711,558
711,3359
711,3359
711,798
711,798
711,798
711,1278
711,1556
711,1556
711,1556
712,45
712,45
712,3608
712,3608
712,149
712,149
712,149
712,464
712,2466
712,2466
712,2466
713,719
713,719
713,719
713,1616
713,1616
713,805
713,805
713,167
713,167
714,2311
714,2311
714,2514
714,2514
714,724
714,1317
714,1317
715,2907
715,2138
715,2138
715,2138
715,889
715,2626
715,2861
716,2596
716,2596
716,2634
716,2634
716,2634
717,2697
717,23
717,23
717,23
718,316
719,3529
719,3529
719,3529
719,1341
719,1341
719,1341
719,1902
719,406
719,2535
719,2535
719,2535
720,3879
720,3879
720,3879
720,3334
720,3334
720,3334
720,1057
721,3845
721,3845
721,493
721,493
721,718
721,718
722,2591
722,2591
722,2591
723,2409
723,2409
723,2479
723,2479
723,2479
723,1839
723,1839
724,374
724,374
724,374
724,2903
724,2903
724,2903
724,171
724,171
724,171
724,388
724,1543
725,3573
725,3573
725,843
725,648
725,648
725,3551
725,3551
725,3551
725,1453
725,1453
726,1261
726,1261
726,3977
727,1434
727,3504
727,3504
727,3504
728,1735
728,1735
728,1735
728,684
728,684
728,2131
728,2131
728,3710
728,3710
729,2454
729,2454
729,2454
729,3546
729,3517
729,3517
729,3517
729,1419
729,1419
729,1419
730,211
730,2670
730,2670
730,7
730,7
730,7
731,571
731,571
731,2359
731,1941
731,1941
731,3618
731,3618
732,3285
732,3285
732,692
733,325
733,325
733,1817
733,1817
733,1817
734,2613
734,2613
734,1745
734,1745
734,1745
734,2686
734,2686
734,1672
734,523
734,523
735,2745
735,2745
735,3066
735,3066
735,249
736,3637
736,3637
736,3637
736,1194
736,1194
736,1197
736,1197
736,1197
736,140
737,2250
737,1796
737,1796
737,2875
738,566
738,566
738,566
738,1640
738,1640
738,1640
739,108
739,108
739,108
739,747
739,747
739,3393
739,3393
739,3393
740,682
740,1975
740,1975
740,3680
740,3680
740,3680
740,539
740,539
740,3880
740,3880
740,3880
741,384
742,18
742,1096
742,1096
742,1096
742,3359
742,3359
742,1293
742,1293
742,1293
742,386
742,386
743,1231
743,1231
743,3576
744,1401
744,1401
744,1401
744,1545
744,593
745,3810
746,1179
746,1408
746,1408
746,1408
746,2927
746,2927
746,2927
746,1452
746,1452
746,3834
746,3834
746,3834
747,1215
747,2021
747,2021
748,1036
748,3124
748,3124
748,3124
748,1964
748,1847
748,1847
748,1847
748,566
748,566
748,566
749,1006
750,2902
750,2902
750,2902
750,1333
750,1333
750,3960
750,541
750,541
751,1082
751,2025
751,1418
751,1418
751,1631
751,3575
752,2849
753,510
753,510
753,510
753,2686
753,2686
753,2686
753,1435
753,1435
753,1435
754,177
754,177
754,1279
754,1279
754,1279
754,3646
755,1566
755,1566
755,1566
756,2838
756,2838
756,3085
756,3683
756,2037
756,2037
756,2037
757,1782
757,1782
757,1782
757,3394
757,298
757,298
757,341
757,341
757,3518
758,2971
758,3233
758,3233
758,3656
758,3656
758,3656
759,1569
759,1569
759,3278
759,3278
759,3278
759,2129
759,2129
759,2129
759,3930
760,621
760,621
760,1949
760,1949
760,1949
760,2468
760,2468
760,2468
761,1103
761,1103
761,1103
761,3523
761,3523
761,3523
761,1334
761,294
761,830
761,830
762,1825
762,1825
762,1825
762,1153
762,1153
762,1153
763,1279
763,969
763,969
764,3429
764,2460
764,2483
764,2923
764,2923
764,2923
765,3680
765,1465
765,1465
765,668
766,699
766,699
766,184
766,184
767,3237
767,3237
767,3274
767,2268
767,2268
767,2268
768,1897
768,1897
768,1897
769,933
769,933
769,2548
769,2548
769,2548
770,2722
770,2722
771,2198
772,311
772,1089
772,1698
772,1698
772,3211
773,2340
773,3665
773,3382
773,3382
773,480
773,480
774,599
774,484
774,22
774,22
774,22
774,728
775,3581
775,487
775,38
775,38
775,38
776,596
776,2621
776,2879
776,2879
776,2489
776,2489
776,1584
776,1584
777,377
777,377
777,992
777,992
777,3962
777,3962
777,1991
777,1880
777,1880
777,1880
778,3861
778,1793
778,3964
778,3964
778,2615
778,2615
778,3154
778,3154
779,2071
779,2071
779,2071
780,948
780,948
780,948
781,3668
781,1160
781,1940
781,2762
781,1124
782,3255
782,3255
782,523
782,523
782,601
782,601
782,601
782,1674
782,1674
782,1674
782,2685
782,2685
783,595
783,595
783,3353
783,3353
783,2912
783,2158
784,3338
785,1094
785,1579
785,1579
785,1579
786,2111
786,2111
787,3653
787,3653
788,766
788,766
788,1030
788,1030
788,1030
788,1586
788,1586
788,1601
788,1601
788,1601
789,2580
789,198
789,198
790,2702
790,2702
791,3031
791,3031
791,1339
791,1339
791,1227
791,3080
791,3080
791,3080
792,451
792,451
792,451
792,1808
792,1808
792,3726
793,2305
793,2305
793,2305
794,2947
794,2947
794,2840
794,2840
795,2679
796,2873
796,35
797,1135
797,1135
797,3330
797,3056
797,3056
797,3056
797,3183
798,3589
798,3589
798,3589
798,3800
798,3800
798,3800
798,1733
798,1733
799,3408
799,1339
799,137
799,137
799,137
800,2929
800,3512
800,823
800,1419
800,1419
800,1419
801,1577
801,1728
802,301
802,301
802,3685
802,3685
802,3685
802,1972
802,1972
802,1972
803,627
803,627
803,2705
803,3733
803,3733
803,3733
804,3532
804,691
804,691
804,691
804,1508
804,1508
804,1949
805,551
805,362
805,362
806,93
806,93
807,2278
807,2278
808,2388
808,2388
808,2388
808,794
808,794
808,794
809,3288
809,3288
809,3903
809,3903
809,2781
809,2781
809,2781
809,341
809,3900
809,3900
809,3900
810,3162
810,3162
810,3162
810,541
810,541
810,541
810,1364
810,1364
811,3287
812,2370
812,2370
812,2370
812,1263
812,1263
813,3329
813,1111
813,1111
813,1111
813,2525
813,2525
813,2839
813,2839
813,2839
814,3505
814,3505
814,3505
814,3927
814,3927
815,756
815,756
815,756
815,2517
815,2517
815,3907
815,3346
816,1785
816,1065
816,1065
816,1065
816,1167
816,1167
816,124
816,124
816,124
816,3318
816,3318
817,3872
817,3872
817,3264
817,3264
817,2881
817,2881
817,2881
817,2998
817,2998
817,470
818,3763
818,3763
818,3763
818,713
818,12
818,12
818,12
819,592
819,592
819,3760
819,3760
819,2813
819,2813
819,2449
819,736
819,736
819,736
820,3146
820,3146
820,3146
820,1681
820,3069
820,2909
820,2909
820,2909
821,1212
822,3805
822,1243
822,1243
822,1243
822,2510
822,407
822,407
823,3750
823,3750
823,3750
823,3015
823,3015
823,2832
823,2832
823,510
823,510
824,3293
824,3293
824,3293
824,2610
824,2610
824,2610
824,2622
824,2622
825,822
825,822
825,822
825,1446
825,1446
825,2849
825,2849
826,2149
826,2149
826,2149
826,3290
826,3290
826,3290
826,3
826,3
827,886
827,886
827,886
827,2699
827,2336
827,2336
827,2365
827,2365
827,2365
827,3639
827,3639
828,1992
828,392
828,2743
828,2743
828,3861
828,3861
829,623
829,623
829,623
829,1358
829,1358
829,1358
829,1203
829,1203
829,1400
829,1400
829,1400
829,2283
829,2283
830,1926
830,1926
830,1926
830,1275
830,1208
830,1208
831,1845
831,1845
831,1845
832,2433
832,2433
832,2433
832,2692
832,2692
832,2692
832,2431
832,2431
832,2431
832,1139
833,1736
833,2841
833,964
833,964
834,3691
834,2653
834,2653
834,795
834,795
834,795
834,2952
835,3632
835,3632
835,3632
835,2869
835,2869
835,79
835,3591
835,3591
836,1821
836,1821
836,914
837,2295
837,2291
837,2291
837,1390
837,1390
837,1390
837,2181
837,2181
837,2181
838,65
838,65
838,112
838,112
838,3564
838,3564
839,260
839,260
840,3206
840,861
840,87
840,87
840,87
840,3795
840,3284
840,3284
841,2918
841,2918
841,624
841,624
841,624
841,1070
841,1070
841,1070
841,788
841,788
841,788
841,2468
842,3300
842,663
842,663
842,663
842,2830
842,2830
842,3715
842,3715
842,3715
842,3967
843,2424
843,2424
843,2952
843,2952
843,2952
843,3739
843,3537
843,1526
843,1526
844,306
844,1890
844,1890
844,1890
845,2918
845,1622
845,509
845,509
846,3854
846,3854
846,3854
846,1843
846,2569
847,1666
847,1666
847,3207
847,3207
847,3207
847,811
848,2065
848,2065
848,3356
848,3356
848,1741
848,1741
849,1067
849,1067
849,1067
850,3627
850,3627
850,1264
850,2406
850,3476
850,3476
850,3036
850,3036
850,3036
851,1975
851,959
851,2272
851,2272
851,2272
851,2194
851,2194
852,827
852,2152
852,2152
852,2152
852,3266
852,1330
852,1330
852,3789
852,3789
853,2807
853,2602
853,2602
853,858
853,858
854,3232
855,2784
855,3471
855,3471
856,1796
857,601
857,601
857,601
857,3489
857,1539
858,147
858,147
858,2659
858,2623
858,2179
858,2179
859,68
859,68
859,361
859,361
859,361
860,1310
860,3161
860,3161
860,3161
860,3543
860,3543
860,3543
861,790
861,790
861,3123
861,2680
861,2680
862,165
862,1392
862,1392
862,1392
862,2837
862,2837
862,2837
862,1083
862,2382
